year,country,variable,value,notes
2025,Sudan,2022-2023 average net flow,1324193786.9,
2025,Suriname,2022-2023 average net flow,192228604.7,
2025,Tajikistan,2022-2023 average net flow,464997410.95000005,
2025,Tanzania,2022-2023 average net flow,3004709357.25,
2025,Thailand,2022-2023 average net flow,-2691195513.4,
2025,Timor-Leste,2022-2023 average net flow,243877834.3,
2025,Togo,2022-2023 average net flow,462480477.9499999,
2025,Tonga,2022-2023 average net flow,124219952.35,
2025,Tunisia,2022-2023 average net flow,331026713.3499999,
2025,Turkmenistan,2022-2023 average net flow,-638494492.95,
2025,Türkiye,2022-2023 average net flow,790724556.4499989,
2025,Uganda,2022-2023 average net flow,2335418452.15,
2025,Upper middle income,2022-2023 average net flow,-27574209392.649998,
2025,Uzbekistan,2022-2023 average net flow,3411200617.85,
2025,Vanuatu,2022-2023 average net flow,150422782.60000002,
2025,Vietnam,2022-2023 average net flow,-2098503386.3000002,
2025,Yemen,2022-2023 average net flow,2766431286.5,
2025,Zambia,2022-2023 average net flow,1236932550.05,
2025,Zimbabwe,2022-2023 average net flow,1104706427.35,
2026,Afghanistan,2022-2023 average net flow,3524059260.0,
2026,Africa,2022-2023 average net flow,43819293511.85,
2026,Albania,2022-2023 average net flow,545746734.4499999,
2026,Algeria,2022-2023 average net flow,122538258.25,
2026,Angola,2022-2023 average net flow,-3540568594.3,
2026,Argentina,2022-2023 average net flow,-2234792554.9500003,
2026,Armenia,2022-2023 average net flow,53233268.05000007,
2026,Azerbaijan,2022-2023 average net flow,-1006240336.8500001,
2026,Bangladesh,2022-2023 average net flow,7903858841.75,
2026,Belarus,2022-2023 average net flow,-1922327980.6999998,
2026,Belize,2022-2023 average net flow,19919109.9,
2026,Benin,2022-2023 average net flow,1204003125.2,
2026,Bhutan,2022-2023 average net flow,138265758.2,
2026,Bolivia,2022-2023 average net flow,220825143.29999995,
2026,Bosnia and Herzegovina,2022-2023 average net flow,99446107.74999994,
2026,Botswana,2022-2023 average net flow,27776693.350000024,
2026,Brazil,2022-2023 average net flow,-8941686677.599997,
2026,Burkina Faso,2022-2023 average net flow,1521920907.8,
2026,Burundi,2022-2023 average net flow,596705639.1,
2026,Cabo Verde,2022-2023 average net flow,55964005.9,
2026,Cambodia,2022-2023 average net flow,1524217847.45,
2026,Cameroon,2022-2023 average net flow,415320053.3000001,
2026,Central African Republic,2022-2023 average net flow,680195173.0999999,
2026,Chad,2022-2023 average net flow,602676013.9000001,
2026,Colombia,2022-2023 average net flow,1619030303.8999987,
2026,Comoros,2022-2023 average net flow,143831584.55,
2026,Congo Republic,2022-2023 average net flow,-323526102.1999999,
2026,Costa Rica,2022-2023 average net flow,903198226.9999998,
2026,Cote d'Ivoire,2022-2023 average net flow,3261808577.2500005,
2026,DR Congo,2022-2023 average net flow,3567603136.1000004,
2026,Developing countries,2022-2023 average net flow,59536882052.600006,
2026,Djibouti,2022-2023 average net flow,286969742.95,
2026,Dominica,2022-2023 average net flow,37675333.3,
2026,Dominican Republic,2022-2023 average net flow,1014669623.6500006,
2026,Ecuador,2022-2023 average net flow,-58676319.849999905,
2026,Egypt,2022-2023 average net flow,760072225.0999994,
2026,El Salvador,2022-2023 average net flow,-446223740.85,
2026,Eritrea,2022-2023 average net flow,83117640.15,
2026,Eswatini,2022-2023 average net flow,176567988.8,
2026,Ethiopia,2022-2023 average net flow,5307421866.25,
2026,Fiji,2022-2023 average net flow,310994317.95000005,
2026,Gabon,2022-2023 average net flow,-184625446.00000003,
2026,Gambia,2022-2023 average net flow,329489571.25,
2026,Georgia,2022-2023 average net flow,569596193.6999999,
2026,Ghana,2022-2023 average net flow,1218605570.0,
2026,Grenada,2022-2023 average net flow,18071174.199999996,
2026,Guatemala,2022-2023 average net flow,583634147.5,
2026,Guinea,2022-2023 average net flow,564889554.55,
2026,Guinea-Bissau,2022-2023 average net flow,139046111.45,
2026,Guyana,2022-2023 average net flow,206109028.75,
2026,Haiti,2022-2023 average net flow,951232491.5,
2026,Honduras,2022-2023 average net flow,175783660.55,
2026,India,2022-2023 average net flow,4593493581.949999,
2026,Indonesia,2022-2023 average net flow,-9889699377.949999,
2026,Iran,2022-2023 average net flow,292113612.20000005,
2026,Iraq,2022-2023 average net flow,-1626742589.2999997,
2026,Jamaica,2022-2023 average net flow,-812905813.4,
2026,Jordan,2022-2023 average net flow,2553251482.6499996,
2026,Kazakhstan,2022-2023 average net flow,-2409380865.95,
2026,Kenya,2022-2023 average net flow,1456164065.05,
2026,Kosovo,2022-2023 average net flow,376564787.2,
2026,Kyrgyz Republic,2022-2023 average net flow,479909776.25,
2026,Laos,2022-2023 average net flow,292113075.9499999,
2026,Lebanon,2022-2023 average net flow,1684694016.4499998,
2026,Lesotho,2022-2023 average net flow,163203198.75,
2026,Liberia,2022-2023 average net flow,543541023.1,
2026,Low income,2022-2023 average net flow,36211874801.149994,
2026,Lower middle income,2022-2023 average net flow,50693107615.35,
2026,Madagascar,2022-2023 average net flow,1199373521.25,
2026,Malawi,2022-2023 average net flow,1560462591.6,
2026,Maldives,2022-2023 average net flow,145691758.55,
2026,Mali,2022-2023 average net flow,1305182911.6999998,
2026,Mauritania,2022-2023 average net flow,154949889.84999996,
2026,Mauritius,2022-2023 average net flow,440086396.25,
2026,Mexico,2022-2023 average net flow,69446757.39999962,
2026,Moldova,2022-2023 average net flow,1084164780.6,
2026,Mongolia,2022-2023 average net flow,-745669412.95,
2026,Montenegro,2022-2023 average net flow,-147725627.89999998,
2026,Morocco,2022-2023 average net flow,1295817754.0000002,
2026,Mozambique,2022-2023 average net flow,2680164027.4,
2026,Myanmar,2022-2023 average net flow,389862665.55,
2026,Nepal,2022-2023 average net flow,1114115460.75,
2026,Nicaragua,2022-2023 average net flow,342417973.7,
2026,Niger,2022-2023 average net flow,1528618578.25,
2026,Nigeria,2022-2023 average net flow,4664735812.650001,
2026,North Macedonia,2022-2023 average net flow,397279019.3000001,
2026,Pakistan,2022-2023 average net flow,-1257572853.6000004,
2026,Papua New Guinea,2022-2023 average net flow,1111523448.4499998,
2026,Paraguay,2022-2023 average net flow,823381004.2500001,
2026,Peru,2022-2023 average net flow,-745866200.1500001,
2026,Philippines,2022-2023 average net flow,4697182012.049999,
2026,Rwanda,2022-2023 average net flow,1502080548.35,
2026,Samoa,2022-2023 average net flow,97719363.8,
2026,Sao Tome and Principe,2022-2023 average net flow,93517903.0,
2026,Senegal,2022-2023 average net flow,1664628554.35,
2026,Serbia,2022-2023 average net flow,2059365568.2499998,
2026,Sierra Leone,2022-2023 average net flow,480931202.65,
2026,Solomon Islands,2022-2023 average net flow,254339526.75,
2026,Somalia,2022-2023 average net flow,2170761074.25,
2026,South Africa,2022-2023 average net flow,-5902196601.4,
2026,Sri Lanka,2022-2023 average net flow,1859549125.75,
2026,St. Lucia,2022-2023 average net flow,48553235.349999994,
2026,St. Vincent and the Grenadines,2022-2023 average net flow,60890633.7,
2026,Sudan,2022-2023 average net flow,1324193786.9,
2026,Suriname,2022-2023 average net flow,192228604.7,
2026,Tajikistan,2022-2023 average net flow,464997410.95000005,
2026,Tanzania,2022-2023 average net flow,3004709357.25,
2026,Thailand,2022-2023 average net flow,-2691195513.4,
2026,Timor-Leste,2022-2023 average net flow,243877834.3,
2026,Togo,2022-2023 average net flow,462480477.9499999,
2026,Tonga,2022-2023 average net flow,124219952.35,
2026,Tunisia,2022-2023 average net flow,331026713.3499999,
2026,Turkmenistan,2022-2023 average net flow,-638494492.95,
2026,Türkiye,2022-2023 average net flow,790724556.4499989,
2026,Uganda,2022-2023 average net flow,2335418452.15,
2026,Upper middle income,2022-2023 average net flow,-27574209392.649998,
2026,Uzbekistan,2022-2023 average net flow,3411200617.85,
2026,Vanuatu,2022-2023 average net flow,150422782.60000002,
2026,Vietnam,2022-2023 average net flow,-2098503386.3000002,
2026,Yemen,2022-2023 average net flow,2766431286.5,
2026,Zambia,2022-2023 average net flow,1236932550.05,
2026,Zimbabwe,2022-2023 average net flow,1104706427.35,
2027,Afghanistan,2022-2023 average net flow,3524059260.0,
2027,Africa,2022-2023 average net flow,43819293511.85,
2027,Albania,2022-2023 average net flow,545746734.4499999,
2027,Algeria,2022-2023 average net flow,122538258.25,
2027,Angola,2022-2023 average net flow,-3540568594.3,
2027,Argentina,2022-2023 average net flow,-2234792554.9500003,
2027,Armenia,2022-2023 average net flow,53233268.05000007,
2027,Azerbaijan,2022-2023 average net flow,-1006240336.8500001,
2027,Bangladesh,2022-2023 average net flow,7903858841.75,
2027,Belarus,2022-2023 average net flow,-1922327980.6999998,
2027,Belize,2022-2023 average net flow,19919109.9,
2027,Benin,2022-2023 average net flow,1204003125.2,
2027,Bhutan,2022-2023 average net flow,138265758.2,
2027,Bolivia,2022-2023 average net flow,220825143.29999995,
2027,Bosnia and Herzegovina,2022-2023 average net flow,99446107.74999994,
2027,Botswana,2022-2023 average net flow,27776693.350000024,
2027,Brazil,2022-2023 average net flow,-8941686677.599997,
2027,Burkina Faso,2022-2023 average net flow,1521920907.8,
2027,Burundi,2022-2023 average net flow,596705639.1,
2027,Cabo Verde,2022-2023 average net flow,55964005.9,
2027,Cambodia,2022-2023 average net flow,1524217847.45,
2027,Cameroon,2022-2023 average net flow,415320053.3000001,
2027,Central African Republic,2022-2023 average net flow,680195173.0999999,
2027,Chad,2022-2023 average net flow,602676013.9000001,
2027,Colombia,2022-2023 average net flow,1619030303.8999987,
2027,Comoros,2022-2023 average net flow,143831584.55,
2027,Congo Republic,2022-2023 average net flow,-323526102.1999999,
2027,Costa Rica,2022-2023 average net flow,903198226.9999998,
2027,Cote d'Ivoire,2022-2023 average net flow,3261808577.2500005,
2027,DR Congo,2022-2023 average net flow,3567603136.1000004,
2027,Developing countries,2022-2023 average net flow,59536882052.600006,
2027,Djibouti,2022-2023 average net flow,286969742.95,
2027,Dominica,2022-2023 average net flow,37675333.3,
2027,Dominican Republic,2022-2023 average net flow,1014669623.6500006,
2027,Ecuador,2022-2023 average net flow,-58676319.849999905,
2027,Egypt,2022-2023 average net flow,760072225.0999994,
2027,El Salvador,2022-2023 average net flow,-446223740.85,
2027,Eritrea,2022-2023 average net flow,83117640.15,
2027,Eswatini,2022-2023 average net flow,176567988.8,
2027,Ethiopia,2022-2023 average net flow,5307421866.25,
2027,Fiji,2022-2023 average net flow,310994317.95000005,
2027,Gabon,2022-2023 average net flow,-184625446.00000003,
2027,Gambia,2022-2023 average net flow,329489571.25,
2027,Georgia,2022-2023 average net flow,569596193.6999999,
2027,Ghana,2022-2023 average net flow,1218605570.0,
2027,Grenada,2022-2023 average net flow,18071174.199999996,
2027,Guatemala,2022-2023 average net flow,583634147.5,
2027,Guinea,2022-2023 average net flow,564889554.55,
2027,Guinea-Bissau,2022-2023 average net flow,139046111.45,
2027,Guyana,2022-2023 average net flow,206109028.75,
2027,Haiti,2022-2023 average net flow,951232491.5,
2027,Honduras,2022-2023 average net flow,175783660.55,
2027,India,2022-2023 average net flow,4593493581.949999,
2027,Indonesia,2022-2023 average net flow,-9889699377.949999,
2027,Iran,2022-2023 average net flow,292113612.20000005,
2027,Iraq,2022-2023 average net flow,-1626742589.2999997,
2027,Jamaica,2022-2023 average net flow,-812905813.4,
2027,Jordan,2022-2023 average net flow,2553251482.6499996,
2027,Kazakhstan,2022-2023 average net flow,-2409380865.95,
2027,Kenya,2022-2023 average net flow,1456164065.05,
2027,Kosovo,2022-2023 average net flow,376564787.2,
2027,Kyrgyz Republic,2022-2023 average net flow,479909776.25,
2027,Laos,2022-2023 average net flow,292113075.9499999,
2027,Lebanon,2022-2023 average net flow,1684694016.4499998,
2027,Lesotho,2022-2023 average net flow,163203198.75,
2027,Liberia,2022-2023 average net flow,543541023.1,
2027,Low income,2022-2023 average net flow,36211874801.149994,
2027,Lower middle income,2022-2023 average net flow,50693107615.35,
2027,Madagascar,2022-2023 average net flow,1199373521.25,
2027,Malawi,2022-2023 average net flow,1560462591.6,
2027,Maldives,2022-2023 average net flow,145691758.55,
2027,Mali,2022-2023 average net flow,1305182911.6999998,
2027,Mauritania,2022-2023 average net flow,154949889.84999996,
2027,Mauritius,2022-2023 average net flow,440086396.25,
2027,Mexico,2022-2023 average net flow,69446757.39999962,
2027,Moldova,2022-2023 average net flow,1084164780.6,
2027,Mongolia,2022-2023 average net flow,-745669412.95,
2027,Montenegro,2022-2023 average net flow,-147725627.89999998,
2027,Morocco,2022-2023 average net flow,1295817754.0000002,
2027,Mozambique,2022-2023 average net flow,2680164027.4,
2027,Myanmar,2022-2023 average net flow,389862665.55,
2027,Nepal,2022-2023 average net flow,1114115460.75,
2027,Nicaragua,2022-2023 average net flow,342417973.7,
2027,Niger,2022-2023 average net flow,1528618578.25,
2027,Nigeria,2022-2023 average net flow,4664735812.650001,
2027,North Macedonia,2022-2023 average net flow,397279019.3000001,
2027,Pakistan,2022-2023 average net flow,-1257572853.6000004,
2027,Papua New Guinea,2022-2023 average net flow,1111523448.4499998,
2027,Paraguay,2022-2023 average net flow,823381004.2500001,
2027,Peru,2022-2023 average net flow,-745866200.1500001,
2027,Philippines,2022-2023 average net flow,4697182012.049999,
2027,Rwanda,2022-2023 average net flow,1502080548.35,
2027,Samoa,2022-2023 average net flow,97719363.8,
2027,Sao Tome and Principe,2022-2023 average net flow,93517903.0,
2027,Senegal,2022-2023 average net flow,1664628554.35,
2027,Serbia,2022-2023 average net flow,2059365568.2499998,
2027,Sierra Leone,2022-2023 average net flow,480931202.65,
2027,Solomon Islands,2022-2023 average net flow,254339526.75,
2027,Somalia,2022-2023 average net flow,2170761074.25,
2027,South Africa,2022-2023 average net flow,-5902196601.4,
2027,Sri Lanka,2022-2023 average net flow,1859549125.75,
2027,St. Lucia,2022-2023 average net flow,48553235.349999994,
2027,St. Vincent and the Grenadines,2022-2023 average net flow,60890633.7,
2027,Sudan,2022-2023 average net flow,1324193786.9,
2027,Suriname,2022-2023 average net flow,192228604.7,
2027,Tajikistan,2022-2023 average net flow,464997410.95000005,
2027,Tanzania,2022-2023 average net flow,3004709357.25,
2027,Thailand,2022-2023 average net flow,-2691195513.4,
2027,Timor-Leste,2022-2023 average net flow,243877834.3,
2027,Togo,2022-2023 average net flow,462480477.9499999,
2027,Tonga,2022-2023 average net flow,124219952.35,
2027,Tunisia,2022-2023 average net flow,331026713.3499999,
2027,Turkmenistan,2022-2023 average net flow,-638494492.95,
2027,Türkiye,2022-2023 average net flow,790724556.4499989,
2027,Uganda,2022-2023 average net flow,2335418452.15,
2027,Upper middle income,2022-2023 average net flow,-27574209392.649998,
2027,Uzbekistan,2022-2023 average net flow,3411200617.85,
2027,Vanuatu,2022-2023 average net flow,150422782.60000002,
2027,Vietnam,2022-2023 average net flow,-2098503386.3000002,
2027,Yemen,2022-2023 average net flow,2766431286.5,
2027,Zambia,2022-2023 average net flow,1236932550.05,
2027,Zimbabwe,2022-2023 average net flow,1104706427.35,
